Name,Seniority(year)
Elliot J.+Smith,1.726027397260274
Stuart M.+Rothstein,0.0
Ralph B.+James,0.0
Hajo+Leschke,33.12876712328767
Kenji+Yasuoka,11.572602739726028
Zaibing+Guo,8.106849315068493
Yuko+Hosokoshi,17.9013698630137
José Manuel Román+Marín,0.0
Thibaut+Métivet,0.0
Masoud+Seifikar,0.0
Christian+Willert,0.0
Bertrand+Francois,0.0
Chinlon+Lin,0.0
Kali P.+Nayak,0.0
Johan+Van den Bossche,0.0
Ronald+Gautreau,15.564383561643835
Nihal Karan+Sethi.,0.0
Anna+Grodecka–Grad,2.473972602739726
Alexander+Nazarkin,5.06027397260274
Jose Luis+Martins,0.0
Moisey I.+Belinsky,0.0
Bogdan+Diaconescu,4.126027397260274
Alessandro+Macor,5.7835616438356166
Matteo+Icardi,0.0
Salvador A.+Sartarelli,0.8465753424657534
Johannes+Nordiek,1.832876712328767
Andrei+Andryieuski,6.536986301369863
Ronald T.+Cox,0.0
DaiSik+Kim,0.0
Raphael+Haumont,0.0
Abdel-Raouf E.+Mohammed,1.084931506849315
Roderik+Bruce,1.8
Johannes+Gierschner,4.073972602739726
Zahra+Etesami,0.0
Satoshi+Moriyama,0.0
Yuval+Kluger,4.257534246575342
Sabino José+Ferreira,0.1095890410958904
Peter J.+Mucha,16.616438356164384
Gniewomir+Sarbicki,5.468493150684932
Andriy O.+Lyakhov,6.375342465753425
Frédéric+Déliot,0.0
Pascal+Andreazza,0.0
Satoshi+Hiura,0.0
William A.+Holm,0.0
Andreas V.+Kuhlmann,2.4794520547945207
Albert C.+Holt,3.336986301369863
Mohammad Reza+Ejtehadi,8.780821917808218
Emil I.+Proynov,4.16986301369863
Jihoon+Hwang,1.2465753424657535
Jesús+Carrete,2.8383561643835615
Victor A.+L’vov,0.0
Jose Antonio+Aramburu,0.0
Irena L.+Ivanovska,0.0
Elad+Cohen,0.0
Edgar B.+Bean,0.0
J. Adin+Mann,0.0
Alberto+Mazzi,0.0
Heinz+Hövel,0.42191780821917807
Akanksha+Saroch,0.0
Iftach+Sadeh,0.0
William M.+Sampson,0.0
Doriano+Brogioli,16.671232876712327
Wolfram+Weise,29.41917808219178
Ibrahim+Ozken,0.0
Bertrand+David,0.0
Norbert+Trombitas,0.0
Tomoaki+Mukai,0.0
Teresa+Cole,0.0
Peter V.+Gordon,0.0
Kazuo+Tanaka,2.723287671232877
Sandeep+Kakar,0.0
Matjaž+Žaucer,1.084931506849315
Derek+Leinweber,4.832876712328767
Jürgen+Zobeley,1.0246575342465754
Massimo+Casu,0.5041095890410959
Dirk+Gillespie,13.501369863013698
Elettra+Mari,0.0
Eftihia+Barnes,0.0
Gino+Hrkac,0.0
Jan-Ole+Joswig,6.550684931506849
Estefania+Vidal-Henriquez,0.0
Aleksander+Bledowski,0.0
Vincent+Wong,4.567123287671233
Aaron P. R.+Eberle,3.5835616438356164
Rob R.+de Ruyter van Steveninck,0.8246575342465754
Wojciech+Kaminski,3.9123287671232876
Gregor+Bukalis,0.8794520547945206
Leïla+Rebbouh,0.0
Rajendra+Shrestha,0.0
et al.+APEX Collaboration,0.0
Valerio+Scagnoli,7.082191780821918
Lollita+Lecren,0.0
Gregory A.+Fiete,15.767123287671232
Ulrich+Parlitz,28.243835616438357
Delphine+Gout,0.0
Takayuki+Hiraoka,0.0
Patrizia+Vignolo,17.435616438356163
Tasso R. M.+Sales,5.090410958904109
Ahmed H.+Dorrah,1.789041095890411
Stefan+Gillessen,0.0
Edoardo+Giovannelli,0.0
Christopher+Körber,0.0
Joyce+Poon,0.0
Osamu+Araki,0.0
Masahiro+Umezaki,0.0
Wilhelm T. S.+Huck,1.2082191780821918
Dimitar+Bakalov,12.98082191780822
Gabriele+Sclauzero,8.304109589041095
Mikko+Närhi,0.0
Mitsunori+Takano,18.07123287671233
Michele+Caraglio,1.8904109589041096
Jacob A.+Dunningham,4.712328767123288
Dieter+Kurath,42.443835616438356
Juana L.+Gervasoni,0.0
Igor M.+Savukov,0.0
Julia+Arias,0.0
Minori+Shirota,0.0
Joakim+Stenhammar,3.8273972602739725
Boris+Lander,0.0
Michael G.+Mazarakis,41.18082191780822
Jiroh+Endo,0.0
Alper+Ercan,0.0
Takahiro+Muranaka,0.0
Geoffrey K.+James,5.416438356164384
Petra+Träskelin,5.6219178082191785
James S.+Balafas,0.0
Dieter W.+Düsedau,0.0
Gunilla+Kreiss,0.0
Areeya+Chantasri,1.2328767123287672
Shahnaz+Aas,0.0
Isao+Okamoto,2.164383561643836
Lorenzo S.+Caputi,0.0
Jennifer+Trinh,0.0
G. Della+Mea,9.512328767123288
Jesús+Mosqueira,11.643835616438356
T. Fred+Smith,0.0
Guilhem+Boéris,0.0
Stanisław D.+Głazek,23.334246575342465
Rutger M. T.+Thijssen,0.0
Steven R.+Jackson,2.6356164383561644
Rémy+Dubertrand,1.9397260273972603
Yasuhiko+Arakawa,21.02191780821918
Andrea+Latgé,0.0
Colin J.+Morningstar,6.980821917808219
Nagayoshi+Sata,8.594520547945205
Mario+Poirier,25.224657534246575
Markus+Betzinger,6.413698630136986
Astrid+Rekker,7.523287671232877
Theodore J.+Gudmundsen,0.0
Quoc-Huy+Ninh,0.0
Michael E.+Flatté,25.375342465753423
Cristian+Bahrim,13.605479452054794
Kazuo+Yokokawa,0.0
María Belén+Ruiz,2.7205479452054795
Zoltán+Hajnal,3.9972602739726026
Sophie+Brasselet,12.76986301369863
Jacqueline M.+Nicol,0.0
Agnieszka+Gawron,0.8849315068493151
Mauricio+Terrones,19.183561643835617
Rico+Meerheim,1.5095890410958903
Peter+Rastall,0.0
Papa Birame+Ndiaye,0.0
Stefan L.+Schweizer,0.0
Bettina+Heim,2.0821917808219177
Takahiro+Kurita,3.4356164383561643
Kateryna+Sykina,0.0
Huaidong+Jiang,8.408219178082192
Michell J.+Sienko,0.0
Yasuo+Yamaguchi,13.084931506849315
Nikolai V.+Prokof'ev,0.019178082191780823
Erik+Trompler,0.0
Mariko+Watanabe,0.0
Cédric+Barroo,0.0
Giacomo+Marmorini,9.764383561643836
Olga+Mualin,2.506849315068493
François+Normant,0.0
Arkady+Knizhnik,3.293150684931507
Markus+Hilt,7.3863013698630136
Mathieu+Le Tacon,3.3753424657534246
Ilaria+Jemos,1.295890410958904
Youngsin+Cho,0.0
Todd+Zickler,0.0
Angel+Sánchez,23.15890410958904
Koji+Izumi,1.2136986301369863
Sharif D.+Kunikeev,4.7972602739726025
Saswat+Sarangi,0.0027397260273972603
Jürgen+Reuter,11.56986301369863
Elena+Bankowski,1.715068493150685
Vincent+Huc,0.0
Rupert+Huber,9.682191780821919
Piotr+Popov,1.1123287671232878
Nilson B.+de Faria,0.0
Ramji+Srivastava,0.0
Vicente+Losada,0.0
Jorge J.+Rocca,10.317808219178081
Sergey A.+Astakhov,0.0
Tetsuo+Nagata,8.383561643835616
Sabrina+Sicolo,5.947945205479452
Doyne+Farmer,0.0
Martin+Salomon,0.0
Fernando+Vericat,19.416438356164385
Ryuichiro+Saito,0.0
Nenad+Velisavljevic,2.736986301369863
Bastian+Schnitzler,0.0
Charles J.+Brasefield,12.676712328767124
Masayuki+Chikamatsu,0.0
Grigory A.+Sizov,0.0
Salvatore+Campione,2.8904109589041096
Jeremy E. P.+Dahl,0.0
Sewoong+Oh,0.0
Kari+Eskola,41.827397260273976
Chris C.+Phillips,6.057534246575343
Marc+Helbling,0.1643835616438356
Patrick+Norman,15.032876712328767
Constantinos+Christofides,7.2684931506849315
Arun+Pratap,17.632876712328766
Vladimir V.+Breus,0.0
Øystein+Marøy,0.958904109589041
Alain+Girard,0.0
Kazuhiro+Fuchizaki,0.0
Sebastian+Fray,0.0
Chandradew+Sharma,6.019178082191781
Derek L.+Pursey,0.0
Jason+Kaye,0.0
Larry L.+Barnes,0.0
Tapas+Singha,0.0
Georg+Terlecki,0.0
Eliyahu+Greitzer,0.0
Stefan+Keppeler,9.945205479452055
Grzegorz P.+Karwasz,23.265753424657536
Christopher W.+Ingram,0.0
Roland+Köberle,0.0
Armando+Cisternas,0.0
Tobias+Paul,5.03013698630137
Lydie+Charon-Gérard,0.0
Francesco+Parisen Toldin,6.175342465753425
Stanislav+Babak,9.01095890410959
Georgiy+Tsoi,0.0
Sven+Friedemann,5.942465753424657
Rolando+Castro,2.1616438356164385
Mats+Gyllenberg,0.0
Philip+Yuster,25.895890410958906
Harm Jan+Boonstra,0.0
Andre+Martin,0.0
Eugeny+Ermanyuk,0.0
James A.+De Juren,0.0
Michael H.+Thaut,0.0
Dvira+Segal,12.471232876712328
Ruijuan+Xu,0.0
Yuval+Ne'eman,6.531506849315068
Steven J.+Oliver,4.879452054794521
Marcelo C.+de Lima,0.0
Katrina+Smith-Mannschott,1.4438356164383561
Yurdanur+Kabasakal,0.0
Shinya+Tsukada,7.123287671232877
Yoshiaki+Kobayashi,25.638356164383563
Luigi+Palumbo,12.197260273972603
Arata+Suzuki,0.0
Hajime+Sotani,14.684931506849315
Olga+Meshcheriakova,0.0
Oscar+Éboli,3.1890410958904107
Alejandro+Radillo-Díaz,0.0
Cyril+Cartier,4.0849315068493155
Anastasia G.+Ryabishchenkova,0.22465753424657534
Nathalie+Rougeau,0.0
Preben J.+Møller,11.761643835616438
Milena+Bottiglieri,0.0
Natalia M.+Litchinitser,8.117808219178082
Niall+McAlinden,0.0
Seth H.+Neddermeyer,35.134246575342466
M. Ait+Ouarabi,0.0
Ashfaq H.+Khosa,3.350684931506849
Csaba+Csáki,19.873972602739727
Seungmin+Hong,3.4602739726027396
Norman+Elliott,14.473972602739726
Maxim+Vergeles,2.147945205479452
Jacob B.+Khurgin,19.92876712328767
Jerry R.+Meyer,3.3753424657534246
Imam+Makhfudz,3.4
José+Barrientos O.,1.5123287671232877
Asya V.+Aminova,2.9616438356164383
Charles A.+Barton,0.0
Dimitri N.+Argyriou,11.841095890410958
Henri+Hay,0.0
Keiji+Kikkawa,0.336986301369863
Carlos+Naón,13.197260273972603
Salomon R.+Billeter,5.120547945205479
Victor A.+Erma,6.635616438356164
Pär+Olsson,10.87945205479452
Stephanie+Keller-Schmidt,0.0
Viviane M.+de Oliveira,8.523287671232877
Andy R.+Rundquist,0.0
Hans-Rainer+Trebin,25.36986301369863
Viola+Druzhinina,0.0
Stanisl/aw+Robaszkiewicz,0.0
Martin+Röckerath,0.0
Georg M.+Reuther,3.43013698630137
Małgorzata+Telecka,7.832876712328767
Sergey N.+Nedelko,0.0
Stéphane+Job,6.260273972602739
Victor A.+Yavna,0.0
Boris+Gutkin,6.652054794520548
Savannah+Garmon,0.9506849315068493
Indrek+Martinson,17.410958904109588
Ralf+Hunger,0.0
Todd M.+Rearick,3.1671232876712327
Santiago A.+Pighín,0.7753424657534247
Kouji+Yoshida,0.31232876712328766
Boris+Dobrydnev,1.0027397260273974
Peter+Klein,4.498630136986302
Neele+Rönitz,0.0
Marco+Coïsson,0.0
Mario+Santoro,18.512328767123286
Atsushi+Kimura,0.0
Peter G. J.+van Dongen,0.0
Arnaud+Hillion,0.0
Julien+Gorenflot,0.0
Juyeon+Yi,22.873972602739727
Hiroaki+Wakabayashi,0.0
James D.+Sater,1.5780821917808219
Yves+Pomeau,39.52054794520548
Marin-Slodoban+Tomaš,0.3452054794520548
Rudolf E.+Penczer,0.0
Jaime+Duarte,0.0
Áron+Szabó,0.0
Tom+Baehr-Jones,0.0
Olaf M. J.+van ‘t Erve,0.0
Kenneth R.+Jeffrey,40.843835616438355
Timothée+Lionnet,0.0
Liliya+Nikolova,0.0
Yeranuhi+Hakobyan,0.0
Adriana+Zeleňáková,0.0
Kazuhiro+Hara,15.843835616438357
Pat+Pribyl,0.0
Marek+Podgo´rny,0.0
Michael A.+Engelhardt,0.0
Amalie+Frischknecht,0.7506849315068493
Erik+Kim,0.0
Max T. C.+Wong,0.0
Viktor+Baukh,1.178082191780822
Carsten+Siemers,0.0
Vladimir V.+Bazhanov,0.0
Arne+Schwettmann,0.9205479452054794
Giovanni+Casa,0.0
Benedikt+Fuchs,0.0
Nicholas E.+Bonesteel,0.0
Barbara+Synak-Radtke,0.39452054794520547
Lukas K.+Brunkhorst,0.0
Alfred+LandÉ,0.0
Gaurav Prakash+Shrivastav,0.0
Ayaka+Usui,0.0
Debabrata+Pal,0.0
RONALD A.+GROSSMAN,0.0
Serguei+Alexandrov,0.0
Günther+Bayreuther,4.419178082191781
Loïc+Damet,0.0
Dhairyasheel+Ghatage,0.0
Pablo+Dmitruk,14.07945205479452
Kristian K.+Müller-Nedebock,0.0
Kazuo+Teraishi,0.0
Per Håkan+Lundow,0.0
Craig V.+Topping,0.7068493150684931
Yo+Saito,0.0
Albert Y.+Fournier,0.0
Cecile+DeWitt-Morette,0.0
Minh+Duong-van,19.495890410958904
Shinichiro+Asai,3.504109589041096
Chris+Witebsky,0.7397260273972602
Constantinos M.+Balictsis,19.726027397260275
Carlos+Leiva,0.0
Petya+Nedkova,0.9753424657534246
Azusa+Suno,0.0
William J.+McKiver,1.6082191780821917
Bart+van Tiggelen,14.254794520547945
Dariusz+Kaczorowski,6.3123287671232875
Mayumi+Yamamoto,0.0
Majid+Karimi,11.005479452054795
Bahman+Taheri,21.90958904109589
Erik J.+Bjerneld,0.0
Gerd+Welke,0.0
Rudolph R.+Haering,0.0
Gert W.+’t Hooft,12.016438356164384
Lorenza+Viola,20.208219178082192
Norge+Cruz-Hernández,0.0
Galien+Grosjean,0.16986301369863013
Barnali+Ghosh,6.6876712328767125
Tom+Henighan,0.0
Hiroshi+Fukumura,13.191780821917808
Franklin+Sun,0.0
Michael E.+Senko,0.0
James M.+Burger,1.7178082191780821
Johan S.+Høye,40.81643835616438
Bryan Gin–ge+Chen,0.0
Alexander+Emerman,0.0
Sandro+Scandolo,21.06027397260274
Raquel+Gómez-Medina,6.287671232876712
Mandar M.+Deshmukh,13.432876712328767
André+Barski,0.0
Fedwa+El-Mellouhi,11.602739726027398
Maryam+Naderian,0.0
Cecelie+Hector,0.0
Virat+Mehta,0.0
Seigo+Ohno,0.0
Joachim+Keltsch,0.0
Risto+Raitio,2.589041095890411
Mohit+Nayyar,0.1917808219178082
Shruti+Paranjape,0.0
Udo+Kaatze,10.276712328767124
Jinhwan+Jeong,1.0794520547945206
Dinesh K.+Agrawal,0.0821917808219178
Rocco+Angelone,0.0
Ricardo+Schiappa,1.0767123287671232
Yosef+Ashkenazy,14.849315068493151
Akiva+Novoselsky,9.33972602739726
Bruce N.+Harmon,14.484931506849316
Marion+Delehaye,2.9397260273972603
Alexandre+Sorokine,0.0
Leandro+Da Rold,2.841095890410959
Oguzhan+Can,0.0
Dylan A.+Cotta,0.7178082191780822
Justin E.+Vines,0.2191780821917808
Luca+Fieramonti,0.0
Christoph+Steinebach,3.0876712328767124
Jack+Feinberg,10.578082191780823
Leonard+Fisher,0.0
Fabrice+Wilhelm,3.5835616438356164
Ramon+Planet,1.3506849315068492
Elliot T.+Benedikt,0.0
Kazushi+Gotanda,0.0
Yasuyuki+Matsuda,0.0
Steven+Garrett,0.0
Stanislaw+Sieniutycz,11.112328767123287
Akira+Nakamura,0.0
Myron+Hupalo,2.1671232876712327
Andrej+Cǎdež,0.0
Michael F.+Millea,0.0
Tamsyn A.+Hilder,0.0
Elena+Loginova,0.0
Harry M.+Meyer,0.0
Harry L.+Frisch,44.326027397260276
Christoph+Marx,0.0
Grégoire+Lemoult,0.0
Andreas+König,4.717808219178083
Aleksey+Nudelman,2.1205479452054794
Wilson+de Souza Melo,0.0
Dalia+Terhesiu,0.0
Klaus+Attenkofer,0.0
Werner E.+Helm,0.0
Massimo+Marchiori,3.263013698630137
Sergei A.+Studenikin,0.0
Hitoshi+Ikemori,0.0
Javier M.+Buldú,3.9095890410958902
Adrian+Daerr,6.208219178082191
Sotiris+Danakas,0.0
Gabriel+Bédard,0.8328767123287671
Masato+Senami,13.432876712328767
R. Stanley+Williams,25.315068493150687
Christopher B.+Murray,0.0
Wataru+Ishizuka,6.257534246575342
Otto+Svorstl,0.0
Fariborz+Parhizgar,2.0164383561643837
Maja+Buljan,0.0
Sujata+Bhattacharyya,0.9561643835616438
Emiko+Ojima,0.0
Peter+Lawaetz,0.0
Mehmet Buǧrahan+Oktay,0.0
Annick+Bay,2.304109589041096
Cesar+González,6.712328767123288
E. Annelise+Bergeron,0.0
Peter+Politzer,4.301369863013699
J. Pierre+Coffinet,0.23013698630136986
Ross N.+Hill,0.0
Adam+Argondizzo,0.6931506849315069
Alfred+Zawadowski,0.0
Jared+Kaplan,4.616438356164384
Shudun+Liu,8.213698630136987
Olatz+Mitxelena,0.0
Suriyanarayanan+Vaikuntanathan,6.421917808219178
Vinod+Patidar,0.0
Klaas+Allaart,0.936986301369863
Louis+Witten,50.63835616438356
Stefan+Wiespointner-Baumgarthuber,0.0
Bernard+Castagnède,0.0
Dirk+Drasdo,0.0
Peter D.+Bogdanoff,0.0
Norman H.+Shakespeare,0.3917808219178082
Marek+Wajs,1.284931506849315
Jens+Franken,0.0
Shintaro+Fujii,4.917808219178082
Andrea+Milani,13.652054794520549
Noureddine Cherkaoui+Eddeqaqi,0.0
Valery+Zwiller,12.594520547945205
William J.+Byatt,0.0
Giuseppe+Viesti,0.0
Frank M.+Lanzafame,0.0
Carlos+Hunte,0.0
Dmitry A.+Mazurenko,0.0
Fuduo+Ma,0.0
Subrata+Saha,2.136986301369863
Akiko+Onga,0.0
James+Kirkpatrick,7.553424657534246
Wojciech J.+Walecki,0.0
Marian+Kowalski,2.136986301369863
Seonghoon+Kim,0.0
Dietmar+Cordes,1.4136986301369863
Justin+Keat,0.0
Keivan Aghababaei+Samani,7.578082191780822
Hamid Ait+Abderrahamne,0.0
Maxim+Volgushev,0.0
Mitsuhiko+Maesato,13.36986301369863
Danilo+Puggioni,7.115068493150685
Jeremy A.+Curtis,0.0
Benjámin+Béri,0.0
Daisuke+Kawakami,0.0
Kazuhiro+Shohara,0.0
Plinio+Maroni,11.156164383561643
Ralph+Breitengraser-Kunz,0.0
Kamala P.+Das,2.084931506849315
Rolf R.+Gerhardts,36.18082191780822
Claude+Desruisseaux,0.0
Albert K.+Engstfeld,0.0
Yuriy V.+Tolmachev,0.0
Udayan+De,6.33972602739726
Jakob+Kanter,0.0
Fujio+Oda,0.0
Anup K.+Gangopadhyay,0.9178082191780822
Jeffrey M.+Pietryga,5.758904109589041
JERROLD L.+MCNATT,0.0
Michel+Abgrall,1.5698630136986302
Tamás+Vértesi,8.704109589041096
Karl F.+Ludwig,23.783561643835615
Hyunjeong+Kim,5.2
Tomoyuki+Takahashi,0.0
Jake+Lee,9.032876712328767
Georgy V.+Astakhov,0.024657534246575342
Carsten+Cleff,4.7835616438356166
Alexandre+Deur,2.7726027397260276
Nadya+Mason,15.35068493150685
Margherita+Turconi,0.0
Yujiro+Ueda,0.0
Christos N.+Likos,10.926027397260274
Christophe+Moser,0.0
Nora+Brambilla,18.594520547945205
Tomonori+Arakawa,5.041095890410959
Henry+Eyring,34.35616438356164
Vladimir A.+Sablikov,7.153424657534247
Werner F.+Kuhs,0.0
Yoshimasa+Ohki,0.0
Kiyoshi+Minoura,0.0
Stephan M.+Altmann,0.08493150684931507
Duy-Khuong+Phung,0.0
Marat S.+Soskin,6.090410958904109
Akinobu+Doté,15.413698630136986
Alexandre A.+Darinskii,0.0
Jorge S.+de Sá Martins,0.0
Aleksandra+Tomic,0.0
Adam+Raegen,0.0
Héctor+Cruz-Ramírez,0.0
Kalin+Vetsigian,0.0
Ricarda+Opitz,6.345205479452055
Roberto+De Leo,0.0
César A.+Agón,0.0
W. Patrick+Roach,0.0
Samuel B.+Roland,0.0958904109589041
James D.+Wells,24.77260273972603
Yip Wah+Chung,0.0
Alexander+Janot,4.3342465753424655
Manish+Agarwal,0.0
Einar O.+Fridjonsson,0.0
Manfred+Eich,1.7068493150684931
Akihiko+Ogata,0.0
Ramesh+Anishetty,24.356164383561644
Ryutaro+Matsudo,0.5972602739726027
Ehsan+Nedaaee Oskoee,0.0
Atsushi+Murakami,4.931506849315069
E. Fred+Schubert,0.0
Alexandra+Schäfke,0.0
Samuel K.+Lee,7.254794520547946
Andreas+Wolter,0.0
Jehan+Kim,0.0
Rajkrishna+Dutta,0.0
Catalin+Catana,0.0
J. G. Reyna+Almandos,0.0
Kiran+Bala,4.3342465753424655
Willian C.+Stwalley,0.0
Soyoung+Kwon,1.2547945205479452
Ray+Cruz,0.0
Jens+Poulsen,0.0
Patrice+Le Gal,0.0
Madhusree+Mukerjee,0.5315068493150685
Daisuke+Abe,8.67123287671233
Benoit+Baptiste,0.0
Theodore+Waniuk,0.0
Valery E.+Lobanov,5.372602739726028
Edwin H.+Marston,0.0
Michael+Pachler,0.0
Walter G.+Wyckoff,0.5808219178082191
Federico+Valmorra,0.0
Sveinn+Ólafsson,0.0
Valerio+Tognetti,22.484931506849314
Tinh-Alfredo V.+Khuong,0.0
François+Rothen,0.0
Sofie+Cambré,0.0
Bernard+Billia,0.0
Benedict+von Harling,0.0
Domènec+Espriu,4.342465753424658
Victor+Andrade,1.6547945205479453
Niina+Halonen,0.0
Ercan+Kilicarslan,3.4027397260273973
Wick C.+Haxton,17.172602739726027
Lasse H.+Thamdrup,0.0
Arash+Bellafard,3.915068493150685
Amir+Zait,0.0
Dmitry V.+Matyushov,9.002739726027396
Dwight W.+Berreman,26.4
Patricia+Schmidt,5.052054794520548
Sami+El Boustani,0.0
Gunnar+Graef,0.0
Arcady+Pikovsky,0.0
Nils+Calander,3.6684931506849314
Sabine+Wollmann,0.0
Baolai+Liang,0.0
Luana S.+Pedroza,2.756164383561644
Murray A.+Moinester,0.0
Anna+Llobet,14.457534246575342
Roland+Münzner,0.0
Michel+Jean,1.4958904109589042
Grégory+Schehr,10.643835616438356
Mariana+Weissmann,28.345205479452055
Mik M.+Pintar,0.0
Sounak+Biswas,0.0
Calogero Renzo+Natoli,0.0
Eduardo+Cuervo-Reyes,0.0
Dennis+Pleskot,0.947945205479452
Todd A.+Moulder,0.0
Justin+Schwartz,6.531506849315068
Kent A.+Peacock,0.23013698630136986
Derek F.+Jackson Kimball,0.0
Marco+Pascucci,0.0
Natalia G.+Berloff,13.389041095890411
Clifton F.+Richardson,0.0
Jose L. F.+Barbon,0.0
Balázs+Fekete,0.273972602739726
Toshihiko+Nishoji,0.5945205479452055
Eduardo H.+Colombo,0.0
Sigeyuki+Karino,0.0
Samuel C.+Cormack,0.0
LEON+HELLER,0.0
Elena+Nazvanova,0.0
Alejandro+Pérez,5.504109589041096
Everton M. C.+Abreu,1.5506849315068494
Corinne+Champeaux,0.0
Paula+Mori-Sánchez,15.147945205479452
Jim R.+Smith,0.0
Michele+Gaio,0.0
Jan+Hošek,0.0
Andrea+Pelissetto,22.304109589041097
Peter H.+Jacobse,0.0
Jannis+Lübbe,0.0
Angélica S.+Mata,6.684931506849315
Mohammad Behshad+Shafii,0.0
Kazumi+Fukuma,0.0
François+Carmona,0.0
Philippe M.+Binder,0.0
Marie-Christine+Roehsner,0.0
Charles+Santori,15.112328767123287
Abdelkrim+Bendahmane,0.021917808219178082
Viatcheslav F.+Mukhanov,0.0
Cherry Ann+Murray,0.0
Clarence A.+Skinner,1.084931506849315
Michael Yu.+Reizer,8.819178082191781
Gerard+Gagnon,0.0
Chris+Bottcher,0.0
Rajamani+Raghunathan,2.627397260273973
Jordi+Zamora-Munt,3.1123287671232878
Yoichi+Iwasaki,18.194520547945206
Carlo+Lucibello,0.6904109589041096
Matthew R.+Jorgensen,1.9863013698630136
Martin+Kenward,0.0
Nejc+Košnik,10.312328767123288
Poliana H.+Penteado,6.191780821917808
Kiyoshi+Nagai,0.7808219178082192
Igor A.+Ivanov,0.0
Pier Luigi+Soriani,0.0
Mads L.+Trolle,3.9945205479452053
Walter+Selove,0.0
Junko+Ide,0.0
Vladimir N.+Strocov,4.142465753424657
Marie-Claude+Fauré,0.0
Masaya+Ichimura,7.419178082191781
Lawrence W.+Jones,26.057534246575344
Gerd+Leuchs,30.293150684931508
Larry D.+Bogan,0.0
William P.+Staker,0.0
Kazuie+Kimura,6.835616438356165
Chris+Wymant,0.5972602739726027
Lennart+Kilian,0.0
Orlandina+Martini,0.0
Gábor+Somogyi,6.7315068493150685
Eleanor E. B.+Campbell,15.997260273972604
Sergey+Pankov,3.797260273972603
Rudolf+Friedrich,21.835616438356166
Othmane+Oulaid,0.6054794520547945
Jérôme+Extermann,0.0
Shoichi+Ichinose,19.53698630136986
Christian+Geng,0.0
Vid+Stojevic,3.276712328767123
Angela+Douglass,0.8794520547945206
Natalie+Jachowicz,2.663013698630137
Stephane+Metens,0.0
Wanqiang+Chen,0.0
Ashwani+Kumar,17.564383561643837
Tadashi+Nishikawa,1.4602739726027398
Alfonso+Rueda,7.191780821917808
Boris+Ufer,0.0
Elena+Tamaševičiūtė,5.323287671232877
Thibaut+Jonckheere,15.361643835616439
Martin+Weinelt,16.745205479452054
Meijie+Han,0.0
Orlando+Alvarez,4.832876712328767
Sufi+Zafar,14.843835616438357
Alexander R. H.+Smith,1.2410958904109588
Marco+Taglienti,0.0
Fredrick H.+Seguin,0.0
Wolfgang+Harbich,2.9424657534246577
Dimitris+Syvridis,0.0
Johannes+Schweifer,0.0
Clare C.+Yu,32.4027397260274
Michael B.+d’Arcy,0.0
Yuliya+Lyutovich,0.0
Debdeep+Jena,11.687671232876712
Julius+Ruseckas,15.402739726027397
Marco+Liberati,13.391780821917807
Sonia+Gonorazky,0.0
Tobias+Vogt,0.0
Masashi+Fukunaga,0.0
Lingli+Wang,0.0
Ola+Tageman,0.0
Cees P. A.+Wapenaar,0.0
Ramesh C.+Verma,3.9178082191780823
Ichiro+Nagai,0.0
Jüergen+Kurths,0.0
Dmitriy V.+Aleynikov,0.0
Carlos+Calcáneo-Roldán,0.7397260273972602
Jaeshin+Park,0.0
Eduardo+Nahmad-Achar,1.6986301369863013
Andrey+Pupasov,0.0
Peter+Fong,26.17808219178082
Akira+Hashiya,0.0
Tanumoy+Mandal,3.4602739726027396
Philipp+Egger,0.0
Andy+Chong,0.0
M. S. Ramachandra+Rao,1.810958904109589
Fantina+Madricardo,2.063013698630137
Hideo+Takezoe,23.882191780821916
Erna+Frins,0.0
Gregory R.+Johnson,0.0
Yoshihiro+Yokota,0.0
Nicholas A.+Porter,0.0
Sebastien+Harasse,0.0
Henry+Eberle,0.0
Holger+Wolfschmidt,0.0
Harsha+Vemuri,1.5424657534246575
Sylvian+Cadars,0.0
Valery A.+Sheverev,0.0
Dylan H.+Arias,0.5671232876712329
Andrzej+Wysmol/ek,0.0
Lerwen+Liu,3.0
Robin+Linten,0.0
Alexander+Mikhalychev,0.0
Vittorio+Gorini,34.81643835616438
Warren P.+Wright,0.0
James W.+Reiner,12.597260273972603
Aoife B.+Kehoe,0.4958904109589041
Bimalendu+Deb,23.065753424657533
Aleksij+Aksimentiev,0.1863013698630137
Edgar+Everhart,20.556164383561644
Wolfgang+Grellmann,0.0
Homero+Martínez,0.0
Debjani+Dutta,0.0
Hans-Jo/rgen T.+Simonsen,0.0
Benoît+Fauqué,7.684931506849315
Amani+Hariri,0.0
Roberto+De Pietri,19.610958904109587
Massimiliano+Viale,0.5945205479452055
Joël+Chevrier,7.909589041095891
Lara+Torralbo-Campo,0.0
Michael+Duerr,4.167123287671233
Theodore G.+Northrop,7.772602739726027
Veerle+Keppens,18.5013698630137
Adriana+Pálffy,10.915068493150685
Yoshikazu+Tanaka,26.67945205479452
Tahir+Cader,0.0
Augusto L.+Araújo,0.0
Mahamadou+Seydou,0.0
Monica+Pacheco,0.0
Knut Skogstrand+Gjerden,0.0
Linda+Ye,0.0
Mari+Ijäs,0.9753424657534246
Uwe+Fuhrmann,0.9315068493150684
Gérard+Gouesbet,3.1534246575342464
